DAY,MONTH,YEAR,TYPE,NUMBER
12,03,2019,Number,5
12,03,2019,Number,7
12,03,2019,Number,13
12,03,2019,Number,19
12,03,2019,Number,31
12,03,2019,Star,2
12,03,2019,Star,9
8,03,2019,Number,17
8,03,2019,Number,18
8,03,2019,Number,19
8,03,2019,Number,24
8,03,2019,Number,40
8,03,2019,Star,4
8,03,2019,Star,8
5,03,2019,Number,6
5,03,2019,Number,10
5,03,2019,Number,16
5,03,2019,Number,39
5,03,2019,Number,46
5,03,2019,Star,8
5,03,2019,Star,11
1,03,2019,Number,6
1,03,2019,Number,9
1,03,2019,Number,19
1,03,2019,Number,26
1,03,2019,Number,31
1,03,2019,Star,11
1,03,2019,Star,12
26,02,2019,Number,3
26,02,2019,Number,15
26,02,2019,Number,29
26,02,2019,Number,35
26,02,2019,Number,47
26,02,2019,Star,3
26,02,2019,Star,4
22,02,2019,Number,3
22,02,2019,Number,27
22,02,2019,Number,29
22,02,2019,Number,33
22,02,2019,Number,50
22,02,2019,Star,3
22,02,2019,Star,7
19,02,2019,Number,1
19,02,2019,Number,8
19,02,2019,Number,18
19,02,2019,Number,19
19,02,2019,Number,39
19,02,2019,Star,7
19,02,2019,Star,9
15,02,2019,Number,15
15,02,2019,Number,27
15,02,2019,Number,34
15,02,2019,Number,38
15,02,2019,Number,49
15,02,2019,Star,2
15,02,2019,Star,10
12,02,2019,Number,6
12,02,2019,Number,34
12,02,2019,Number,36
12,02,2019,Number,41
12,02,2019,Number,50
12,02,2019,Star,1
12,02,2019,Star,5
8,02,2019,Number,11
8,02,2019,Number,12
8,02,2019,Number,13
8,02,2019,Number,39
8,02,2019,Number,46
8,02,2019,Star,7
8,02,2019,Star,10
5,02,2019,Number,14
5,02,2019,Number,25
5,02,2019,Number,31
5,02,2019,Number,37
5,02,2019,Number,43
5,02,2019,Star,2
5,02,2019,Star,3
1,02,2019,Number,3
1,02,2019,Number,21
1,02,2019,Number,26
1,02,2019,Number,41
1,02,2019,Number,46
1,02,2019,Star,1
1,02,2019,Star,6
29,01,2019,Number,14
29,01,2019,Number,24
29,01,2019,Number,26
29,01,2019,Number,32
29,01,2019,Number,39
29,01,2019,Star,3
29,01,2019,Star,8
25,01,2019,Number,1
25,01,2019,Number,6
25,01,2019,Number,13
25,01,2019,Number,15
25,01,2019,Number,16
25,01,2019,Star,6
25,01,2019,Star,10
22,01,2019,Number,9
22,01,2019,Number,23
22,01,2019,Number,29
22,01,2019,Number,41
22,01,2019,Number,49
22,01,2019,Star,8
22,01,2019,Star,10
18,01,2019,Number,5
18,01,2019,Number,6
18,01,2019,Number,16
18,01,2019,Number,30
18,01,2019,Number,46
18,01,2019,Star,5
18,01,2019,Star,10
15,01,2019,Number,22
15,01,2019,Number,25
15,01,2019,Number,29
15,01,2019,Number,33
15,01,2019,Number,35
15,01,2019,Star,3
15,01,2019,Star,6
11,01,2019,Number,1
11,01,2019,Number,19
11,01,2019,Number,31
11,01,2019,Number,39
11,01,2019,Number,48
11,01,2019,Star,1
11,01,2019,Star,6
8,01,2019,Number,3
8,01,2019,Number,19
8,01,2019,Number,22
8,01,2019,Number,31
8,01,2019,Number,32
8,01,2019,Star,2
8,01,2019,Star,11
4,01,2019,Number,7
4,01,2019,Number,11
4,01,2019,Number,19
4,01,2019,Number,27
4,01,2019,Number,37
4,01,2019,Star,6
4,01,2019,Star,10
1,01,2019,Number,1
1,01,2019,Number,8
1,01,2019,Number,11
1,01,2019,Number,25
1,01,2019,Number,28
1,01,2019,Star,4
1,01,2019,Star,6
28,12,2018,Number,13
28,12,2018,Number,16
28,12,2018,Number,34
28,12,2018,Number,35
28,12,2018,Number,45
28,12,2018,Star,10
28,12,2018,Star,12
25,12,2018,Number,4
25,12,2018,Number,5
25,12,2018,Number,8
25,12,2018,Number,31
25,12,2018,Number,43
25,12,2018,Star,2
25,12,2018,Star,9
21,12,2018,Number,2
21,12,2018,Number,12
21,12,2018,Number,15
21,12,2018,Number,34
21,12,2018,Number,50
21,12,2018,Star,3
21,12,2018,Star,4
18,12,2018,Number,1
18,12,2018,Number,9
18,12,2018,Number,18
18,12,2018,Number,39
18,12,2018,Number,48
18,12,2018,Star,5
18,12,2018,Star,7
14,12,2018,Number,12
14,12,2018,Number,29
14,12,2018,Number,38
14,12,2018,Number,42
14,12,2018,Number,44
14,12,2018,Star,2
14,12,2018,Star,12
11,12,2018,Number,4
11,12,2018,Number,7
11,12,2018,Number,13
11,12,2018,Number,23
11,12,2018,Number,42
11,12,2018,Star,1
11,12,2018,Star,3
7,12,2018,Number,11
7,12,2018,Number,17
7,12,2018,Number,26
7,12,2018,Number,37
7,12,2018,Number,48
7,12,2018,Star,1
7,12,2018,Star,10
4,12,2018,Number,19
4,12,2018,Number,20
4,12,2018,Number,21
4,12,2018,Number,42
4,12,2018,Number,45
4,12,2018,Star,8
4,12,2018,Star,9
30,11,2018,Number,3
30,11,2018,Number,10
30,11,2018,Number,12
30,11,2018,Number,23
30,11,2018,Number,26
30,11,2018,Star,1
30,11,2018,Star,12
27,11,2018,Number,4
27,11,2018,Number,16
27,11,2018,Number,17
27,11,2018,Number,18
27,11,2018,Number,32
27,11,2018,Star,2
27,11,2018,Star,11
23,11,2018,Number,5
23,11,2018,Number,8
23,11,2018,Number,25
23,11,2018,Number,26
23,11,2018,Number,30
23,11,2018,Star,3
23,11,2018,Star,10
20,11,2018,Number,6
20,11,2018,Number,19
20,11,2018,Number,39
20,11,2018,Number,45
20,11,2018,Number,48
20,11,2018,Star,7
20,11,2018,Star,12
16,11,2018,Number,9
16,11,2018,Number,10
16,11,2018,Number,13
16,11,2018,Number,28
16,11,2018,Number,41
16,11,2018,Star,1
16,11,2018,Star,12
13,11,2018,Number,2
13,11,2018,Number,7
13,11,2018,Number,10
13,11,2018,Number,13
13,11,2018,Number,42
13,11,2018,Star,3
13,11,2018,Star,6
9,11,2018,Number,14
9,11,2018,Number,17
9,11,2018,Number,32
9,11,2018,Number,37
9,11,2018,Number,49
9,11,2018,Star,11
9,11,2018,Star,12
6,11,2018,Number,14
6,11,2018,Number,24
6,11,2018,Number,36
6,11,2018,Number,40
6,11,2018,Number,43
6,11,2018,Star,2
6,11,2018,Star,9
2,11,2018,Number,5
2,11,2018,Number,15
2,11,2018,Number,17
2,11,2018,Number,37
2,11,2018,Number,44
2,11,2018,Star,7
2,11,2018,Star,11
30,10,2018,Number,17
30,10,2018,Number,23
30,10,2018,Number,27
30,10,2018,Number,43
30,10,2018,Number,44
30,10,2018,Star,1
30,10,2018,Star,12
26,10,2018,Number,5
26,10,2018,Number,18
26,10,2018,Number,21
26,10,2018,Number,31
26,10,2018,Number,35
26,10,2018,Star,6
26,10,2018,Star,9
23,10,2018,Number,1
23,10,2018,Number,2
23,10,2018,Number,5
23,10,2018,Number,21
23,10,2018,Number,32
23,10,2018,Star,2
23,10,2018,Star,12
19,10,2018,Number,1
19,10,2018,Number,3
19,10,2018,Number,29
19,10,2018,Number,47
19,10,2018,Number,48
19,10,2018,Star,3
19,10,2018,Star,12
16,10,2018,Number,15
16,10,2018,Number,28
16,10,2018,Number,37
16,10,2018,Number,40
16,10,2018,Number,42
16,10,2018,Star,1
16,10,2018,Star,6
12,10,2018,Number,4
12,10,2018,Number,9
12,10,2018,Number,12
12,10,2018,Number,31
12,10,2018,Number,43
12,10,2018,Star,5
12,10,2018,Star,8
9,10,2018,Number,3
9,10,2018,Number,12
9,10,2018,Number,36
9,10,2018,Number,44
9,10,2018,Number,45
9,10,2018,Star,8
9,10,2018,Star,11
5,10,2018,Number,8
5,10,2018,Number,16
5,10,2018,Number,24
5,10,2018,Number,26
5,10,2018,Number,35
5,10,2018,Star,3
5,10,2018,Star,11
2,10,2018,Number,7
2,10,2018,Number,17
2,10,2018,Number,29
2,10,2018,Number,37
2,10,2018,Number,45
2,10,2018,Star,3
2,10,2018,Star,11
28,09,2018,Number,2
28,09,2018,Number,4
28,09,2018,Number,8
28,09,2018,Number,27
28,09,2018,Number,50
28,09,2018,Star,2
28,09,2018,Star,9
25,09,2018,Number,6
25,09,2018,Number,15
25,09,2018,Number,20
25,09,2018,Number,30
25,09,2018,Number,38
25,09,2018,Star,4
25,09,2018,Star,7
21,09,2018,Number,5
21,09,2018,Number,7
21,09,2018,Number,21
21,09,2018,Number,25
21,09,2018,Number,37
21,09,2018,Star,3
21,09,2018,Star,4
18,09,2018,Number,3
18,09,2018,Number,8
18,09,2018,Number,10
18,09,2018,Number,32
18,09,2018,Number,45
18,09,2018,Star,4
18,09,2018,Star,12
14,09,2018,Number,1
14,09,2018,Number,3
14,09,2018,Number,33
14,09,2018,Number,40
14,09,2018,Number,45
14,09,2018,Star,3
14,09,2018,Star,4
11,09,2018,Number,9
11,09,2018,Number,18
11,09,2018,Number,32
11,09,2018,Number,38
11,09,2018,Number,46
11,09,2018,Star,2
11,09,2018,Star,3
7,09,2018,Number,4
7,09,2018,Number,23
7,09,2018,Number,27
7,09,2018,Number,31
7,09,2018,Number,50
7,09,2018,Star,1
7,09,2018,Star,8
4,09,2018,Number,5
4,09,2018,Number,14
4,09,2018,Number,28
4,09,2018,Number,30
4,09,2018,Number,47
4,09,2018,Star,4
4,09,2018,Star,11
31,08,2018,Number,4
31,08,2018,Number,30
31,08,2018,Number,31
31,08,2018,Number,38
31,08,2018,Number,42
31,08,2018,Star,4
31,08,2018,Star,6
28,08,2018,Number,4
28,08,2018,Number,16
28,08,2018,Number,32
28,08,2018,Number,42
28,08,2018,Number,46
28,08,2018,Star,8
28,08,2018,Star,12
24,08,2018,Number,3
24,08,2018,Number,14
24,08,2018,Number,31
24,08,2018,Number,36
24,08,2018,Number,50
24,08,2018,Star,1
24,08,2018,Star,12
21,08,2018,Number,16
21,08,2018,Number,23
21,08,2018,Number,42
21,08,2018,Number,43
21,08,2018,Number,49
21,08,2018,Star,10
21,08,2018,Star,12
17,08,2018,Number,2
17,08,2018,Number,15
17,08,2018,Number,18
17,08,2018,Number,24
17,08,2018,Number,43
17,08,2018,Star,8
17,08,2018,Star,12
14,08,2018,Number,1
14,08,2018,Number,15
14,08,2018,Number,18
14,08,2018,Number,25
14,08,2018,Number,31
14,08,2018,Star,9
14,08,2018,Star,11
10,08,2018,Number,18
10,08,2018,Number,20
10,08,2018,Number,36
10,08,2018,Number,43
10,08,2018,Number,44
10,08,2018,Star,3
10,08,2018,Star,9
7,08,2018,Number,16
7,08,2018,Number,28
7,08,2018,Number,29
7,08,2018,Number,30
7,08,2018,Number,36
7,08,2018,Star,8
7,08,2018,Star,10
3,08,2018,Number,7
3,08,2018,Number,26
3,08,2018,Number,36
3,08,2018,Number,38
3,08,2018,Number,43
3,08,2018,Star,6
3,08,2018,Star,12
31,07,2018,Number,20
31,07,2018,Number,25
31,07,2018,Number,34
31,07,2018,Number,42
31,07,2018,Number,45
31,07,2018,Star,6
31,07,2018,Star,11
27,07,2018,Number,11
27,07,2018,Number,17
27,07,2018,Number,22
27,07,2018,Number,23
27,07,2018,Number,41
27,07,2018,Star,6
27,07,2018,Star,11
24,07,2018,Number,2
24,07,2018,Number,4
24,07,2018,Number,23
24,07,2018,Number,39
24,07,2018,Number,40
24,07,2018,Star,3
24,07,2018,Star,9
20,07,2018,Number,2
20,07,2018,Number,15
20,07,2018,Number,40
20,07,2018,Number,43
20,07,2018,Number,46
20,07,2018,Star,3
20,07,2018,Star,6
17,07,2018,Number,4
17,07,2018,Number,6
17,07,2018,Number,27
17,07,2018,Number,48
17,07,2018,Number,50
17,07,2018,Star,1
17,07,2018,Star,11
13,07,2018,Number,1
13,07,2018,Number,4
13,07,2018,Number,14
13,07,2018,Number,21
13,07,2018,Number,49
13,07,2018,Star,2
13,07,2018,Star,12
10,07,2018,Number,3
10,07,2018,Number,8
10,07,2018,Number,26
10,07,2018,Number,33
10,07,2018,Number,45
10,07,2018,Star,7
10,07,2018,Star,10
6,07,2018,Number,8
6,07,2018,Number,30
6,07,2018,Number,33
6,07,2018,Number,38
6,07,2018,Number,48
6,07,2018,Star,2
6,07,2018,Star,10
3,07,2018,Number,1
3,07,2018,Number,12
3,07,2018,Number,15
3,07,2018,Number,29
3,07,2018,Number,48
3,07,2018,Star,3
3,07,2018,Star,5
29,06,2018,Number,15
29,06,2018,Number,21
29,06,2018,Number,23
29,06,2018,Number,40
29,06,2018,Number,48
29,06,2018,Star,3
29,06,2018,Star,12
26,06,2018,Number,15
26,06,2018,Number,16
26,06,2018,Number,20
26,06,2018,Number,34
26,06,2018,Number,50
26,06,2018,Star,4
26,06,2018,Star,7
22,06,2018,Number,14
22,06,2018,Number,25
22,06,2018,Number,39
22,06,2018,Number,41
22,06,2018,Number,44
22,06,2018,Star,2
22,06,2018,Star,8
19,06,2018,Number,7
19,06,2018,Number,19
19,06,2018,Number,26
19,06,2018,Number,42
19,06,2018,Number,50
19,06,2018,Star,4
19,06,2018,Star,9
15,06,2018,Number,23
15,06,2018,Number,26
15,06,2018,Number,33
15,06,2018,Number,38
15,06,2018,Number,49
15,06,2018,Star,1
15,06,2018,Star,12
12,06,2018,Number,7
12,06,2018,Number,21
12,06,2018,Number,23
12,06,2018,Number,36
12,06,2018,Number,38
12,06,2018,Star,6
12,06,2018,Star,8
8,06,2018,Number,8
8,06,2018,Number,19
8,06,2018,Number,32
8,06,2018,Number,43
8,06,2018,Number,46
8,06,2018,Star,2
8,06,2018,Star,8
5,06,2018,Number,9
5,06,2018,Number,15
5,06,2018,Number,22
5,06,2018,Number,39
5,06,2018,Number,46
5,06,2018,Star,4
5,06,2018,Star,5
1,06,2018,Number,17
1,06,2018,Number,18
1,06,2018,Number,24
1,06,2018,Number,29
1,06,2018,Number,40
1,06,2018,Star,4
1,06,2018,Star,5
29,05,2018,Number,6
29,05,2018,Number,11
29,05,2018,Number,20
29,05,2018,Number,38
29,05,2018,Number,43
29,05,2018,Star,2
29,05,2018,Star,4
25,05,2018,Number,13
25,05,2018,Number,15
25,05,2018,Number,16
25,05,2018,Number,28
25,05,2018,Number,41
25,05,2018,Star,4
25,05,2018,Star,5
22,05,2018,Number,1
22,05,2018,Number,11
22,05,2018,Number,37
22,05,2018,Number,41
22,05,2018,Number,48
22,05,2018,Star,8
22,05,2018,Star,12
18,05,2018,Number,5
18,05,2018,Number,8
18,05,2018,Number,10
18,05,2018,Number,13
18,05,2018,Number,31
18,05,2018,Star,3
18,05,2018,Star,6
15,05,2018,Number,4
15,05,2018,Number,16
15,05,2018,Number,20
15,05,2018,Number,31
15,05,2018,Number,39
15,05,2018,Star,2
15,05,2018,Star,12
11,05,2018,Number,3
11,05,2018,Number,22
11,05,2018,Number,34
11,05,2018,Number,49
11,05,2018,Number,50
11,05,2018,Star,8
11,05,2018,Star,11
8,05,2018,Number,17
8,05,2018,Number,25
8,05,2018,Number,35
8,05,2018,Number,39
8,05,2018,Number,44
8,05,2018,Star,2
8,05,2018,Star,5
4,05,2018,Number,6
4,05,2018,Number,12
4,05,2018,Number,23
4,05,2018,Number,39
4,05,2018,Number,45
4,05,2018,Star,9
4,05,2018,Star,12
1,05,2018,Number,6
1,05,2018,Number,15
1,05,2018,Number,17
1,05,2018,Number,42
1,05,2018,Number,48
1,05,2018,Star,4
1,05,2018,Star,6
27,04,2018,Number,12
27,04,2018,Number,24
27,04,2018,Number,40
27,04,2018,Number,41
27,04,2018,Number,46
27,04,2018,Star,5
27,04,2018,Star,12
24,04,2018,Number,20
24,04,2018,Number,23
24,04,2018,Number,28
24,04,2018,Number,30
24,04,2018,Number,44
24,04,2018,Star,3
24,04,2018,Star,7
20,04,2018,Number,3
20,04,2018,Number,16
20,04,2018,Number,25
20,04,2018,Number,39
20,04,2018,Number,44
20,04,2018,Star,7
20,04,2018,Star,11
17,04,2018,Number,15
17,04,2018,Number,27
17,04,2018,Number,33
17,04,2018,Number,39
17,04,2018,Number,50
17,04,2018,Star,4
17,04,2018,Star,6
13,04,2018,Number,5
13,04,2018,Number,25
13,04,2018,Number,34
13,04,2018,Number,48
13,04,2018,Number,50
13,04,2018,Star,6
13,04,2018,Star,7
10,04,2018,Number,14
10,04,2018,Number,27
10,04,2018,Number,39
10,04,2018,Number,46
10,04,2018,Number,48
10,04,2018,Star,11
10,04,2018,Star,12
6,04,2018,Number,1
6,04,2018,Number,29
6,04,2018,Number,33
6,04,2018,Number,45
6,04,2018,Number,47
6,04,2018,Star,4
6,04,2018,Star,8
3,04,2018,Number,3
3,04,2018,Number,8
3,04,2018,Number,16
3,04,2018,Number,40
3,04,2018,Number,43
3,04,2018,Star,5
3,04,2018,Star,8
30,03,2018,Number,12
30,03,2018,Number,17
30,03,2018,Number,28
30,03,2018,Number,35
30,03,2018,Number,47
30,03,2018,Star,7
30,03,2018,Star,11
27,03,2018,Number,17
27,03,2018,Number,20
27,03,2018,Number,23
27,03,2018,Number,40
27,03,2018,Number,46
27,03,2018,Star,9
27,03,2018,Star,10
23,03,2018,Number,5
23,03,2018,Number,7
23,03,2018,Number,11
23,03,2018,Number,46
23,03,2018,Number,50
23,03,2018,Star,8
23,03,2018,Star,11
20,03,2018,Number,26
20,03,2018,Number,29
20,03,2018,Number,37
20,03,2018,Number,39
20,03,2018,Number,44
20,03,2018,Star,9
20,03,2018,Star,11
16,03,2018,Number,4
16,03,2018,Number,17
16,03,2018,Number,24
16,03,2018,Number,27
16,03,2018,Number,31
16,03,2018,Star,10
16,03,2018,Star,11
13,03,2018,Number,9
13,03,2018,Number,11
13,03,2018,Number,13
13,03,2018,Number,33
13,03,2018,Number,49
13,03,2018,Star,6
13,03,2018,Star,12
9,03,2018,Number,9
9,03,2018,Number,14
9,03,2018,Number,21
9,03,2018,Number,32
9,03,2018,Number,44
9,03,2018,Star,1
9,03,2018,Star,12
6,03,2018,Number,15
6,03,2018,Number,20
6,03,2018,Number,26
6,03,2018,Number,31
6,03,2018,Number,44
6,03,2018,Star,2
6,03,2018,Star,9
2,03,2018,Number,2
2,03,2018,Number,7
2,03,2018,Number,34
2,03,2018,Number,45
2,03,2018,Number,48
2,03,2018,Star,1
2,03,2018,Star,12
27,02,2018,Number,3
27,02,2018,Number,31
27,02,2018,Number,41
27,02,2018,Number,48
27,02,2018,Number,50
27,02,2018,Star,8
27,02,2018,Star,11
23,02,2018,Number,10
23,02,2018,Number,17
23,02,2018,Number,18
23,02,2018,Number,28
23,02,2018,Number,47
23,02,2018,Star,3
23,02,2018,Star,7
20,02,2018,Number,6
20,02,2018,Number,14
20,02,2018,Number,19
20,02,2018,Number,25
20,02,2018,Number,29
20,02,2018,Star,5
20,02,2018,Star,11
16,02,2018,Number,10
16,02,2018,Number,12
16,02,2018,Number,23
16,02,2018,Number,32
16,02,2018,Number,50
16,02,2018,Star,4
16,02,2018,Star,10
13,02,2018,Number,10
13,02,2018,Number,13
13,02,2018,Number,17
13,02,2018,Number,21
13,02,2018,Number,44
13,02,2018,Star,1
13,02,2018,Star,10
9,02,2018,Number,22
9,02,2018,Number,31
9,02,2018,Number,36
9,02,2018,Number,38
9,02,2018,Number,44
9,02,2018,Star,1
9,02,2018,Star,11
6,02,2018,Number,8
6,02,2018,Number,17
6,02,2018,Number,28
6,02,2018,Number,34
6,02,2018,Number,38
6,02,2018,Star,6
6,02,2018,Star,12
2,02,2018,Number,14
2,02,2018,Number,34
2,02,2018,Number,36
2,02,2018,Number,39
2,02,2018,Number,48
2,02,2018,Star,2
2,02,2018,Star,3
30,01,2018,Number,11
30,01,2018,Number,15
30,01,2018,Number,21
30,01,2018,Number,27
30,01,2018,Number,35
30,01,2018,Star,4
30,01,2018,Star,5
26,01,2018,Number,6
26,01,2018,Number,15
26,01,2018,Number,24
26,01,2018,Number,28
26,01,2018,Number,48
26,01,2018,Star,4
26,01,2018,Star,9
23,01,2018,Number,5
23,01,2018,Number,8
23,01,2018,Number,9
23,01,2018,Number,23
23,01,2018,Number,24
23,01,2018,Star,7
23,01,2018,Star,8
19,01,2018,Number,3
19,01,2018,Number,8
19,01,2018,Number,17
19,01,2018,Number,44
19,01,2018,Number,50
19,01,2018,Star,2
19,01,2018,Star,7
16,01,2018,Number,20
16,01,2018,Number,23
16,01,2018,Number,31
16,01,2018,Number,34
16,01,2018,Number,46
16,01,2018,Star,3
16,01,2018,Star,12
12,01,2018,Number,13
12,01,2018,Number,21
12,01,2018,Number,23
12,01,2018,Number,30
12,01,2018,Number,45
12,01,2018,Star,4
12,01,2018,Star,6
9,01,2018,Number,6
9,01,2018,Number,12
9,01,2018,Number,15
9,01,2018,Number,38
9,01,2018,Number,49
9,01,2018,Star,2
9,01,2018,Star,9
5,01,2018,Number,2
5,01,2018,Number,5
5,01,2018,Number,20
5,01,2018,Number,38
5,01,2018,Number,41
5,01,2018,Star,4
5,01,2018,Star,8
2,01,2018,Number,10
2,01,2018,Number,20
2,01,2018,Number,21
2,01,2018,Number,28
2,01,2018,Number,48
2,01,2018,Star,1
2,01,2018,Star,8
29,12,2017,Number,4
29,12,2017,Number,8
29,12,2017,Number,22
29,12,2017,Number,23
29,12,2017,Number,48
29,12,2017,Star,1
29,12,2017,Star,12
26,12,2017,Number,4
26,12,2017,Number,17
26,12,2017,Number,30
26,12,2017,Number,43
26,12,2017,Number,44
26,12,2017,Star,2
26,12,2017,Star,10
22,12,2017,Number,5
22,12,2017,Number,24
22,12,2017,Number,30
22,12,2017,Number,31
22,12,2017,Number,43
22,12,2017,Star,3
22,12,2017,Star,6
19,12,2017,Number,8
19,12,2017,Number,15
19,12,2017,Number,30
19,12,2017,Number,38
19,12,2017,Number,46
19,12,2017,Star,4
19,12,2017,Star,7
15,12,2017,Number,25
15,12,2017,Number,30
15,12,2017,Number,31
15,12,2017,Number,42
15,12,2017,Number,50
15,12,2017,Star,2
15,12,2017,Star,11
12,12,2017,Number,20
12,12,2017,Number,37
12,12,2017,Number,39
12,12,2017,Number,44
12,12,2017,Number,50
12,12,2017,Star,4
12,12,2017,Star,8
8,12,2017,Number,4
8,12,2017,Number,22
8,12,2017,Number,30
8,12,2017,Number,32
8,12,2017,Number,34
8,12,2017,Star,3
8,12,2017,Star,4
5,12,2017,Number,11
5,12,2017,Number,36
5,12,2017,Number,43
5,12,2017,Number,44
5,12,2017,Number,48
5,12,2017,Star,2
5,12,2017,Star,7
1,12,2017,Number,5
1,12,2017,Number,24
1,12,2017,Number,29
1,12,2017,Number,35
1,12,2017,Number,46
1,12,2017,Star,11
1,12,2017,Star,12
28,11,2017,Number,1
28,11,2017,Number,6
28,11,2017,Number,12
28,11,2017,Number,18
28,11,2017,Number,42
28,11,2017,Star,2
28,11,2017,Star,7
24,11,2017,Number,19
24,11,2017,Number,24
24,11,2017,Number,28
24,11,2017,Number,30
24,11,2017,Number,50
24,11,2017,Star,3
24,11,2017,Star,10
21,11,2017,Number,2
21,11,2017,Number,10
21,11,2017,Number,14
21,11,2017,Number,28
21,11,2017,Number,31
21,11,2017,Star,5
21,11,2017,Star,7
17,11,2017,Number,20
17,11,2017,Number,26
17,11,2017,Number,35
17,11,2017,Number,36
17,11,2017,Number,42
17,11,2017,Star,5
17,11,2017,Star,12
14,11,2017,Number,14
14,11,2017,Number,16
14,11,2017,Number,39
14,11,2017,Number,40
14,11,2017,Number,41
14,11,2017,Star,8
14,11,2017,Star,10
10,11,2017,Number,13
10,11,2017,Number,22
10,11,2017,Number,29
10,11,2017,Number,36
10,11,2017,Number,37
10,11,2017,Star,1
10,11,2017,Star,9
7,11,2017,Number,7
7,11,2017,Number,19
7,11,2017,Number,20
7,11,2017,Number,37
7,11,2017,Number,41
7,11,2017,Star,2
7,11,2017,Star,12
3,11,2017,Number,5
3,11,2017,Number,12
3,11,2017,Number,17
3,11,2017,Number,33
3,11,2017,Number,41
3,11,2017,Star,4
3,11,2017,Star,9
31,10,2017,Number,1
31,10,2017,Number,12
31,10,2017,Number,36
31,10,2017,Number,43
31,10,2017,Number,46
31,10,2017,Star,3
31,10,2017,Star,5
27,10,2017,Number,3
27,10,2017,Number,16
27,10,2017,Number,23
27,10,2017,Number,32
27,10,2017,Number,39
27,10,2017,Star,1
27,10,2017,Star,4
24,10,2017,Number,9
24,10,2017,Number,11
24,10,2017,Number,13
24,10,2017,Number,27
24,10,2017,Number,33
24,10,2017,Star,7
24,10,2017,Star,10
20,10,2017,Number,4
20,10,2017,Number,17
20,10,2017,Number,23
20,10,2017,Number,27
20,10,2017,Number,30
20,10,2017,Star,3
20,10,2017,Star,8
17,10,2017,Number,13
17,10,2017,Number,17
17,10,2017,Number,19
17,10,2017,Number,26
17,10,2017,Number,36
17,10,2017,Star,2
17,10,2017,Star,3
13,10,2017,Number,23
13,10,2017,Number,29
13,10,2017,Number,37
13,10,2017,Number,45
13,10,2017,Number,50
13,10,2017,Star,5
13,10,2017,Star,11
10,10,2017,Number,4
10,10,2017,Number,21
10,10,2017,Number,34
10,10,2017,Number,36
10,10,2017,Number,37
10,10,2017,Star,3
10,10,2017,Star,6
6,10,2017,Number,1
6,10,2017,Number,9
6,10,2017,Number,15
6,10,2017,Number,19
6,10,2017,Number,25
6,10,2017,Star,1
6,10,2017,Star,7
3,10,2017,Number,6
3,10,2017,Number,24
3,10,2017,Number,32
3,10,2017,Number,48
3,10,2017,Number,50
3,10,2017,Star,1
3,10,2017,Star,5
29,09,2017,Number,7
29,09,2017,Number,18
29,09,2017,Number,19
29,09,2017,Number,32
29,09,2017,Number,48
29,09,2017,Star,3
29,09,2017,Star,7
26,09,2017,Number,1
26,09,2017,Number,29
26,09,2017,Number,40
26,09,2017,Number,41
26,09,2017,Number,48
26,09,2017,Star,6
26,09,2017,Star,12
22,09,2017,Number,6
22,09,2017,Number,11
22,09,2017,Number,31
22,09,2017,Number,39
22,09,2017,Number,42
22,09,2017,Star,1
22,09,2017,Star,3
19,09,2017,Number,1
19,09,2017,Number,8
19,09,2017,Number,21
19,09,2017,Number,30
19,09,2017,Number,45
19,09,2017,Star,2
19,09,2017,Star,3
15,09,2017,Number,13
15,09,2017,Number,18
15,09,2017,Number,37
15,09,2017,Number,44
15,09,2017,Number,49
15,09,2017,Star,9
15,09,2017,Star,12
12,09,2017,Number,10
12,09,2017,Number,17
12,09,2017,Number,27
12,09,2017,Number,29
12,09,2017,Number,35
12,09,2017,Star,4
12,09,2017,Star,11
8,09,2017,Number,9
8,09,2017,Number,24
8,09,2017,Number,42
8,09,2017,Number,47
8,09,2017,Number,49
8,09,2017,Star,1
8,09,2017,Star,5
5,09,2017,Number,6
5,09,2017,Number,9
5,09,2017,Number,18
5,09,2017,Number,28
5,09,2017,Number,29
